,location,total_sqft,bath,price,size_bhk,price_per_sqft
6145,Sanjay nagar,1450.0,3.0,7500000.0,3,5173.0
6146,Sanjay nagar,1200.0,2.0,7600000.0,3,6334.0
6147,Sanjay nagar,960.0,2.0,5500000.0,2,5730.0
6148,Sanjay nagar,1050.0,2.0,5900000.0,2,5620.0
6149,Sanjay nagar,1150.0,2.0,7000000.0,2,6087.0
6150,Sanjay nagar,1500.0,3.0,15000000.0,3,10000.0
6151,Sanjay nagar,1180.0,2.0,8000000.0,2,6780.0
6152,Sarakki Nagar,2121.0,4.0,25300000.0,3,11929.0
6153,Sarakki Nagar,2289.0,3.0,26000000.0,3,11359.0
6154,Sarakki Nagar,2500.0,4.0,32500000.0,3,13000.0
6155,Sarakki Nagar,2145.0,4.0,27000000.0,3,12588.0
6156,Sarakki Nagar,1200.0,3.0,12800000.0,3,10667.0
6157,Sarakki Nagar,2663.0,4.0,33800000.0,3,12693.0
6158,Sarakki Nagar,1840.0,4.0,17500000.0,3,9511.0
6159,Sarakki Nagar,3131.0,4.0,34900000.0,4,11147.0
6160,Sarakki Nagar,3126.0,5.0,34500000.0,4,11037.0
6161,Sarakki Nagar,3124.0,6.0,34900000.0,4,11172.0
6162,Sarjapur,2250.0,3.0,14800000.0,3,6578.0
6163,Sarjapur,1600.0,3.0,7500000.0,3,4688.0
6164,Sarjapur,1242.5,2.0,4349000.0,2,3501.0
6165,Sarjapur,913.0,2.0,3200000.0,2,3505.0
6166,Sarjapur,1128.0,2.0,6000000.0,2,5320.0
6167,Sarjapur,1185.0,2.0,4700000.0,2,3967.0
6168,Sarjapur,900.0,2.0,4200000.0,3,4667.0
6169,Sarjapur,649.5,1.0,1753500.0,1,2700.0
6170,Sarjapur,1020.0,2.0,3500000.0,2,3432.0
6171,Sarjapur,1195.0,2.0,4200000.0,2,3515.0
6172,Sarjapur,1240.0,2.0,4400000.0,2,3549.0
6173,Sarjapur,1550.0,2.0,6500000.0,4,4194.0
6174,Sarjapur,950.0,2.0,3250000.0,2,3422.0
6175,Sarjapur,1285.0,2.0,6800000.0,3,5292.0
6176,Sarjapur,1525.0,2.0,4800000.0,3,3148.0
6177,Sarjapur,925.0,2.0,2500000.0,2,2703.0
6178,Sarjapur,3190.0,3.0,16000000.0,4,5016.0
6179,Sarjapur,1215.0,2.0,4000000.0,2,3293.0
6180,Sarjapur,2540.0,4.0,11500000.0,4,4528.0
6181,Sarjapur,1200.0,3.0,7800000.0,3,6500.0
6182,Sarjapur,1000.0,2.0,3000000.0,2,3000.0
6183,Sarjapur,1157.0,2.0,4000000.0,2,3458.0
6184,Sarjapur,2238.0,3.0,14000000.0,3,6256.0
6185,Sarjapur,2020.0,3.0,8500000.0,3,4208.0
6186,Sarjapur,2885.0,3.0,18500000.0,4,6413.0
6187,Sarjapur,1917.0,3.0,6000000.0,4,3130.0
6188,Sarjapur,1240.0,2.0,4430000.0,2,3573.0
6189,Sarjapur,625.0,1.0,1900000.0,1,3040.0
6190,Sarjapur,2585.5,4.0,13950000.0,4,5396.0
6191,Sarjapur,940.0,2.0,2538000.0,2,2700.0
6192,Sarjapur,2100.0,3.0,12500000.0,4,5953.0
6193,Sarjapur,913.0,2.0,3600000.0,2,3944.0
6194,Sarjapur,1404.0,2.0,5335000.0,3,3800.0
6195,Sarjapur,1830.0,3.0,8800000.0,3,4809.0
6196,Sarjapur,1364.0,2.0,5600000.0,3,4106.0
6197,Sarjapur,1124.0,2.0,3035000.0,2,2701.0
6198,Sarjapur,1044.0,2.0,3200000.0,2,3066.0
6199,Sarjapur,650.0,1.0,1987000.0,1,3057.0
6200,Sarjapur,1175.0,2.0,4200000.0,2,3575.0
6201,Sarjapur,1240.0,2.0,4310000.0,2,3476.0
6202,Sarjapur,1170.0,2.0,3540999.9999999995,3,3027.0
6203,Sarjapur,1032.0,2.0,4200000.0,2,4070.0
6204,Sarjapur,535.0,1.0,2000000.0,2,3739.0
6205,Sarjapur,1044.0,2.0,3400000.0,2,3257.0
6206,Sarjapur,1200.0,3.0,7613000.0,3,6345.0
6207,Sarjapur,1200.0,2.0,6200000.0,2,5167.0
6208,Sarjapur,900.0,2.0,2798000.0,2,3109.0
6209,Sarjapur,2970.0,3.0,13000000.0,4,4378.0
6210,Sarjapur,1205.0,2.0,2900000.0,2,2407.0
6211,Sarjapur,850.0,2.0,3200000.0,2,3765.0
6212,Sarjapur,1175.0,2.0,4168000.0,2,3548.0
6213,Sarjapur,1575.0,3.0,5500000.0,3,3493.0
6214,Sarjapur,920.0,2.0,3300000.0,2,3587.0
6215,Sarjapur,1445.0,3.0,5000000.0,3,3461.0
6216,Sarjapur,1150.0,2.0,4100000.0,2,3566.0
6217,Sarjapur,1200.0,2.0,4260000.0,2,3550.0
6218,Sarjapur,1333.0,3.0,5000000.0,3,3751.0
6219,Sarjapur,1044.0,2.0,3600000.0,2,3449.0
6220,Sarjapur,950.0,2.0,3500000.0,2,3685.0
6221,Sarjapur,2585.5,4.0,11500000.0,4,4448.0
6222,Sarjapur,2172.0,3.0,10000000.0,3,4605.0
6223,Sarjapur,633.0,1.0,1709000.0,1,2700.0
6224,Sarjapur,1500.0,5.0,9500000.0,3,6334.0
6225,Sarjapur,1451.0,2.0,8700000.0,2,5996.0
6226,Sarjapur,2400.0,3.0,14000000.0,4,5834.0
6227,Sarjapur,1525.0,2.0,6800000.0,3,4460.0
6228,Sarjapur,1095.0,2.0,4500000.0,2,4110.0
6229,Sarjapur,1425.0,3.0,5700000.0,3,4000.0
6230,Sarjapur  Road,1254.0,3.0,3800000.0,3,3031.0
6231,Sarjapur  Road,2497.0,3.0,14000000.0,3,5607.0
6232,Sarjapur  Road,1787.0,3.0,9829000.0,3,5501.0
6233,Sarjapur  Road,1787.0,3.0,12500000.0,3,6995.0
6234,Sarjapur  Road,984.0,2.0,4428000.0,2,4500.0
6235,Sarjapur  Road,1025.0,2.0,3600000.0,2,3513.0
6236,Sarjapur  Road,1035.0,2.0,4920000.0,2,4754.0
6237,Sarjapur  Road,1863.0,3.0,10400000.0,4,5583.0
6238,Sarjapur  Road,1000.0,2.0,6700000.0,2,6700.0
6239,Sarjapur  Road,1670.0,2.0,5700000.0,3,3414.0
6240,Sarjapur  Road,1346.0,2.0,7403000.0,2,5500.0
6241,Sarjapur  Road,1195.0,2.0,7000000.0,2,5858.0
6242,Sarjapur  Road,1550.0,3.0,10000000.0,3,6452.0
6243,Sarjapur  Road,2100.0,3.0,12500000.0,3,5953.0
6244,Sarjapur  Road,2230.0,4.0,22500000.0,4,10090.0
6245,Sarjapur  Road,1249.0,3.0,4471000.0,3,3580.0
6246,Sarjapur  Road,1210.0,2.0,5800000.0,2,4794.0
6247,Sarjapur  Road,1691.0,3.0,11300000.0,3,6683.0
6248,Sarjapur  Road,1278.0,2.0,9500000.0,2,7434.0
6249,Sarjapur  Road,2238.0,3.0,14000000.0,3,6256.0
6250,Sarjapur  Road,1800.0,3.0,11000000.0,3,6112.0
6251,Sarjapur  Road,1115.0,2.0,5000000.0,2,4485.0
6252,Sarjapur  Road,1403.0,3.0,5500000.0,3,3921.0
6253,Sarjapur  Road,1346.0,2.0,6192000.0,2,4601.0
6254,Sarjapur  Road,710.0,1.0,2700000.0,1,3803.0
6255,Sarjapur  Road,3335.0,5.0,30000000.0,4,8996.0
6256,Sarjapur  Road,1403.0,3.0,5163000.0,3,3680.0
6257,Sarjapur  Road,1984.0,4.0,14600000.0,3,7359.0
6258,Sarjapur  Road,1035.0,2.0,4500000.0,2,4348.0
6259,Sarjapur  Road,1128.0,2.0,5900000.0,2,5231.0
6260,Sarjapur  Road,1495.0,2.0,6400000.0,3,4281.0
6261,Sarjapur  Road,1700.0,3.0,11000000.0,3,6471.0
6262,Sarjapur  Road,1157.0,2.0,7500000.0,3,6483.0
6263,Sarjapur  Road,1282.0,2.0,7200000.0,2,5617.0
6264,Sarjapur  Road,615.0,1.0,1783500.0,1,2900.0
6265,Sarjapur  Road,4111.0,4.0,31000000.0,4,7541.0
6266,Sarjapur  Road,3430.0,6.0,22850000.0,4,6662.0
6267,Sarjapur  Road,3900.0,4.0,30000000.0,4,7693.0
6268,Sarjapur  Road,1300.0,2.0,6000000.0,2,4616.0
6269,Sarjapur  Road,1000.0,2.0,4000000.0,2,4000.0
6270,Sarjapur  Road,1050.0,2.0,6200000.0,2,5905.0
6271,Sarjapur  Road,1700.0,3.0,13500000.0,3,7942.0
6272,Sarjapur  Road,1691.0,3.0,11900000.0,3,7038.0
6273,Sarjapur  Road,1846.0,3.0,14000000.0,3,7584.0
6274,Sarjapur  Road,1200.0,3.0,9500000.0,3,7917.0
6275,Sarjapur  Road,1117.0,2.0,2999000.0,2,2685.0
6276,Sarjapur  Road,1929.0,4.0,10300000.0,3,5340.0
6277,Sarjapur  Road,1155.0,2.0,5800000.0,2,5022.0
6278,Sarjapur  Road,1215.0,2.0,11000000.0,2,9054.0
6279,Sarjapur  Road,1819.0,3.0,10000000.0,3,5498.0
6280,Sarjapur  Road,1845.0,4.0,11000000.0,3,5963.0
6281,Sarjapur  Road,1233.0,2.0,7765000.000000001,2,6298.0
6282,Sarjapur  Road,1525.0,2.0,6000000.0,3,3935.0
6283,Sarjapur  Road,4395.0,4.0,24200000.0,4,5507.0
6284,Sarjapur  Road,1220.0,3.0,5600000.0,3,4591.0
6285,Sarjapur  Road,3750.0,6.0,29000000.0,4,7734.0
6286,Sarjapur  Road,1428.0,2.0,6600000.0,3,4622.0
6287,Sarjapur  Road,1680.0,3.0,11200000.0,3,6667.0
6288,Sarjapur  Road,1255.0,2.0,9200000.0,2,7331.0
6289,Sarjapur  Road,1380.0,2.0,5200000.0,3,3769.0
6290,Sarjapur  Road,1403.0,3.0,5163000.0,3,3680.0
6291,Sarjapur  Road,1220.0,3.0,5800000.0,3,4755.0
6292,Sarjapur  Road,1311.0,2.0,7800000.0,2,5950.0
6293,Sarjapur  Road,1220.0,3.0,5600000.0,3,4591.0
6294,Sarjapur  Road,1157.0,2.0,7500000.0,3,6483.0
6295,Sarjapur  Road,1145.0,2.0,7500000.0,2,6551.0
6296,Sarjapur  Road,1152.0,4.0,23000000.0,4,19966.0
6297,Sarjapur  Road,1300.0,2.0,7000000.0,3,5385.0
6298,Sarjapur  Road,1390.0,2.0,6200000.0,2,4461.0
6299,Sarjapur  Road,1725.0,3.0,9000000.0,3,5218.0
6300,Sarjapur  Road,2180.0,3.0,17000000.0,3,7799.0
6301,Sarjapur  Road,1084.0,2.0,5500000.0,2,5074.0
6302,Sarjapur  Road,1220.0,3.0,6200000.0,3,5082.0
6303,Sarjapur  Road,5400.0,4.0,72500000.0,4,13426.0
6304,Sarjapur  Road,1750.0,3.0,11000000.0,3,6286.0
6305,Sarjapur  Road,1888.0,4.0,9500000.0,3,5032.0
6306,Sarjapur  Road,1300.0,3.0,6000000.0,3,4616.0
6307,Sarjapur  Road,1200.0,3.0,7000000.0,3,5834.0
6308,Sarjapur  Road,2600.0,3.0,20000000.0,3,7693.0
6309,Sarjapur  Road,5965.0,5.0,38500000.0,5,6455.0
6310,Sarjapur  Road,4000.0,5.0,60000000.0,4,15000.0
6311,Sarjapur  Road,685.0,1.0,4000000.0,1,5840.0
6312,Sarjapur  Road,944.0,2.0,3500000.0,2,3708.0
6313,Sarjapur  Road,915.0,2.0,3800000.0,2,4154.0
6314,Sarjapur  Road,2720.0,5.0,21000000.0,3,7721.0
6315,Sarjapur  Road,858.0,2.0,3157000.0,2,3680.0
6316,Sarjapur  Road,1241.0,2.0,8200000.0,2,6608.0
6317,Sarjapur  Road,984.0,2.0,4591000.0,2,4666.0
6318,Sarjapur  Road,1400.0,2.0,6800000.0,2,4858.0
6319,Sarjapur  Road,3785.0,6.0,28000000.0,4,7398.0
6320,Sarjapur  Road,835.0,1.0,4695000.0,1,5623.0
6321,Sarjapur  Road,2900.0,3.0,28500000.0,3,9828.0
6322,Sarjapur  Road,1280.0,2.0,7600000.0,2,5938.0
6323,Sarjapur  Road,1145.0,2.0,4950000.0,2,4324.0
6324,Sarjapur  Road,1470.0,3.0,6200000.0,3,4218.0
6325,Sarjapur  Road,1263.0,2.0,7800000.0,2,6176.0
6326,Sarjapur  Road,1691.0,3.0,9800000.0,3,5796.0
6327,Sarjapur  Road,3416.5,6.0,14300000.0,4,4186.0
6328,Sarjapur  Road,1350.0,3.0,3997000.0,3,2961.0
6329,Sarjapur  Road,1308.0,2.0,8300000.0,2,6346.0
6330,Sarjapur  Road,1592.0,3.0,9100000.0,3,5717.0
6331,Sarjapur  Road,1016.0,2.0,4500000.0,2,4430.0
6332,Sarjapur  Road,1150.0,2.0,7700000.0,2,6696.0
6333,Sarjapur  Road,1965.0,3.0,12000000.0,3,6107.0
6334,Sarjapur  Road,2275.0,4.0,18000000.0,3,7913.0
6335,Sarjapur  Road,1680.0,3.0,16000000.0,3,9524.0
6336,Sarjapur  Road,985.0,2.0,4900000.0,2,4975.0
6337,Sarjapur  Road,1418.0,2.0,7800000.0,2,5501.0
6338,Sarjapur  Road,1200.0,2.0,9300000.0,2,7750.0
6339,Sarjapur  Road,1586.0,3.0,7000000.0,3,4414.0
6340,Sarjapur  Road,1260.0,2.0,5300000.0,2,4207.0
6341,Sarjapur  Road,1115.0,2.0,6000000.0,2,5382.0
6342,Sarjapur  Road,1525.0,2.0,8700000.0,3,5705.0
6343,Sarjapur  Road,1346.0,2.0,7131999.999999999,2,5299.0
6344,Sarjapur  Road,3905.0,7.0,29000000.0,5,7427.0
6345,Sarjapur  Road,915.0,2.0,3700000.0,2,4044.0
6346,Sarjapur  Road,715.0,1.0,2900000.0,1,4056.0
6347,Sarjapur  Road,1230.0,2.0,9450000.0,2,7683.0
6348,Sarjapur  Road,1043.0,2.0,3950000.0,2,3788.0
6349,Sarjapur  Road,1750.0,3.0,9900000.0,3,5658.0
6350,Sarjapur  Road,1145.0,2.0,6200000.0,2,5415.0
6351,Sarjapur  Road,1500.0,3.0,8800000.0,3,5867.0
6352,Sarjapur  Road,1190.0,2.0,5000000.0,2,4202.0
6353,Sarjapur  Road,1750.0,3.0,21500000.0,4,12286.0
6354,Sarjapur  Road,1846.0,3.0,14500000.0,3,7855.0
6355,Sarjapur  Road,1846.0,3.0,15500000.0,3,8397.0
6356,Sarjapur  Road,1067.0,2.0,6000000.0,2,5624.0
6357,Sarjapur  Road,3200.0,5.0,14000000.0,5,4375.0
6358,Sarjapur  Road,2383.0,5.0,21500000.0,4,9023.0
6359,Sarjapur  Road,1700.0,3.0,9500000.0,3,5589.0
6360,Sarjapur  Road,2145.0,3.0,19000000.0,3,8858.0
6361,Sarjapur  Road,1230.0,2.0,6500000.0,2,5285.0
6362,Sarjapur  Road,1178.0,2.0,4043000.0,2,3433.0
6363,Sarjapur  Road,1939.0,3.0,9800000.0,3,5055.0
6364,Sarjapur  Road,3785.0,5.0,28000000.0,4,7398.0
6365,Sarjapur  Road,2556.0,3.0,16900000.0,3,6612.0
6366,Sarjapur  Road,1278.0,2.0,9000000.0,2,7043.0
6367,Sarjapur  Road,975.0,2.0,2827500.0,2,2900.0
6368,Sarjapur  Road,2180.0,3.0,24000000.0,3,11010.0
6369,Sarjapur  Road,984.0,2.0,4591000.0,2,4666.0
6370,Sarjapur  Road,1305.0,2.0,9900000.0,2,7587.0
6371,Sarjapur  Road,1755.0,3.0,12200000.0,3,6952.0
6372,Sarjapur  Road,1040.0,2.0,3700000.0,2,3558.0
6373,Sarjapur  Road,1374.0,3.0,5100000.0,3,3712.0
6374,Sarjapur  Road,1000.0,2.0,3850000.0,2,3850.0
6375,Sarjapur  Road,1173.0,2.0,4575000.0,3,3901.0
6376,Sarjapur  Road,3930.0,7.0,32900000.0,5,8372.0
6377,Sarjapur  Road,1120.0,2.0,5000000.0,2,4465.0
6378,Sarjapur  Road,1530.0,2.0,6000000.0,3,3922.0
6379,Sarjapur  Road,1700.0,3.0,9350000.0,3,5500.0
6380,Sarjapur  Road,1403.0,3.0,5600000.0,3,3992.0
6381,Sarjapur  Road,1060.0,2.0,5500000.0,2,5189.0
6382,Sarjapur  Road,1455.0,2.0,9800000.0,3,6736.0
6383,Sarjapur  Road,1405.0,3.0,4887000.0,3,3479.0
6384,Sarjapur  Road,1850.0,3.0,14000000.0,3,7568.0
6385,Sarjapur  Road,950.0,1.0,3990000.0,1,4200.0
6386,Sarjapur  Road,1826.0,3.0,13000000.0,3,7120.0
6387,Sarjapur  Road,2600.0,4.0,9800000.0,4,3770.0
6388,Sarjapur  Road,1115.0,2.0,5000000.0,2,4485.0
6389,Sarjapur  Road,1220.0,3.0,5800000.0,3,4755.0
6390,Sarjapur  Road,1660.0,2.0,11600000.0,3,6988.0
6391,Sarjapur  Road,1700.0,3.0,10800000.0,3,6353.0
6392,Sarjapur  Road,1272.5,2.0,4072000.0,3,3200.0
6393,Sarjapur  Road,1539.0,3.0,8500000.0,3,5524.0
6394,Sarjapur  Road,1489.0,2.0,8200000.0,3,5508.0
6395,Sarjapur  Road,1550.0,2.0,6975000.0,3,4500.0
6396,Sarjapur  Road,539.0,1.0,4500000.0,1,8349.0
6397,Sarjapur  Road,1186.0,2.0,4000000.0,3,3373.0
6398,Sarjapur  Road,1200.0,2.0,7500000.0,2,6250.0
6399,Sarjapur  Road,2145.0,3.0,18000000.0,3,8392.0
6400,Sarjapur  Road,1115.0,2.0,5000000.0,2,4485.0
6401,Sarjapur  Road,1308.0,2.0,5886000.0,2,4500.0
6402,Sarjapur  Road,1320.0,2.0,11500000.0,2,8713.0
6403,Sarjapur  Road,920.0,2.0,4000000.0,2,4348.0
6404,Sarjapur  Road,3044.0,3.0,18300000.0,3,6012.0
6405,Sarjapur  Road,1163.0,2.0,6200000.0,3,5332.0
6406,Sarjapur  Road,3004.0,4.0,15800000.0,3,5260.0
6407,Sarjapur  Road,1877.0,4.0,15000000.0,3,7992.0
6408,Sarjapur  Road,1115.0,2.0,4300000.0,2,3857.0
6409,Sarjapur  Road,1115.0,2.0,5000000.0,2,4485.0
6410,Sarjapur  Road,1229.0,2.0,7000000.0,2,5696.0
6411,Sarjapur  Road,1044.0,2.0,3477000.0000000005,2,3331.0
6412,Sarjapur  Road,1342.0,2.0,7000000.0,2,5217.0
6413,Sarjapur  Road,1711.0,3.0,11000000.0,3,6429.0
6414,Sarjapur  Road,1484.0,2.0,6500000.0,3,4381.0
6415,Sarjapur  Road,1115.0,2.0,5000000.0,2,4485.0
6416,Sarjapur  Road,1220.0,3.0,5700000.0,3,4673.0
6417,Sarjapur  Road,1050.0,2.0,6350000.0,2,6048.0
6418,Sarjapur  Road,1350.0,2.0,10200000.0,2,7556.0
6419,Sarjapur  Road,2990.0,4.0,24000000.0,4,8027.0
6420,Sarjapur  Road,1035.0,2.0,4900000.0,2,4735.0
6421,Sarjapur  Road,1457.0,3.0,8500000.0,3,5834.0
6422,Sarjapur  Road,1685.0,3.0,13500000.0,3,8012.0
6423,Sarjapur  Road,1350.0,2.0,6800000.0,2,5038.0
6424,Sarjapur  Road,1200.0,3.0,7000000.0,3,5834.0
6425,Sarjapur  Road,1157.0,2.0,5399000.0,3,4667.0
6426,Sarjapur  Road,3800.0,3.0,32500000.0,4,8553.0
6427,Sarjapur  Road,1385.0,3.0,5500000.0,3,3972.0
6428,Sarjapur  Road,1700.0,3.0,7990000.000000001,3,4701.0
6429,Sarjapur  Road,984.0,2.0,5500000.0,2,5590.0
6430,Sarjapur  Road,914.0,2.0,3200000.0,2,3502.0
6431,Sarjapur  Road,1500.0,3.0,23500000.0,4,15667.0
6432,Sarjapur  Road,1864.0,3.0,10500000.0,4,5634.0
6433,Sarjapur  Road,1157.0,2.0,5784000.0,3,5000.0
6434,Sarjapur  Road,1150.0,2.0,3679999.9999999995,2,3200.0
6435,Sarjapur  Road,3385.5,6.0,14200000.0,4,4195.0
6436,Sarjapur  Road,1320.0,2.0,10000000.0,2,7576.0
6437,Sarjapur  Road,1984.0,4.0,14500000.0,3,7309.0
6438,Sarjapur  Road,1800.0,3.0,9000000.0,4,5000.0
6439,Sarjapur  Road,3692.0,5.0,34000000.0,5,9210.0
6440,Sarjapur  Road,7800.0,6.0,38500000.0,5,4936.0
6441,Sarjapur  Road,1550.0,2.0,8900000.0,3,5742.0
6442,Sarjapur  Road,1150.0,2.0,4400000.0,2,3827.0
6443,Sarjapur  Road,1200.0,4.0,9500000.0,5,7917.0
6444,Sarjapur  Road,1900.0,4.0,18000000.0,3,9474.0
6445,Sarjapur  Road,2425.0,5.0,20100000.0,4,8289.0
6446,Sarjapur  Road,1480.0,4.0,16900000.0,5,11419.0
6447,Sarjapur  Road,1691.0,3.0,11300000.0,3,6683.0
6448,Sarjapur  Road,1400.0,3.0,5500000.0,3,3929.0
6449,Sarjapur  Road,2070.0,4.0,16000000.0,3,7730.0
6450,Sarjapur  Road,5400.0,3.0,70000000.0,3,12963.0
6451,Sarjapur  Road,1220.0,3.0,5600000.0,3,4591.0
6452,Sarjapur  Road,1435.0,3.0,9000000.0,3,6272.0
6453,Sarjapur  Road,5400.0,4.0,75000000.0,4,13889.0
6454,Sarjapur  Road,1194.0,2.0,5100000.0,2,4272.0
6455,Sarjapur  Road,1262.0,2.0,6700000.0,2,5310.0
6456,Sarjapur  Road,1693.0,3.0,12500000.0,3,7384.0
6457,Sarjapur  Road,1826.0,3.0,12500000.0,3,6846.0
6458,Sarjapur  Road,1660.0,3.0,11600000.0,3,6988.0
6459,Sarjapur  Road,1060.0,2.0,5000000.0,2,4717.0
6460,Sarjapur  Road,2750.0,5.0,24000000.0,4,8728.0
6461,Sarjapur  Road,1830.0,3.0,11900000.0,3,6503.0
6462,Sarjapur  Road,1700.0,3.0,19400000.0,3,11412.0
6463,Sarjapur  Road,984.0,2.0,4591000.0,2,4666.0
6464,Sarjapur  Road,1929.0,4.0,10100000.0,3,5236.0
6465,Sarjapur  Road,1525.0,2.0,6500000.0,3,4263.0
6466,Sarjapur  Road,2900.0,4.0,24000000.0,4,8276.0
6467,Sarjapur  Road,1059.0,2.0,6800000.0,2,6422.0
6468,Sarjapur  Road,1577.0,3.0,6500000.0,3,4122.0
6469,Sarjapur  Road,1157.0,2.0,7400000.0,3,6396.0
6470,Sarjapur  Road,1700.0,3.0,11800000.0,3,6942.0
6471,Sarjapur  Road,1691.0,3.0,12000000.0,3,7097.0
6472,Sarjapur  Road,1770.0,3.0,18000000.0,3,10170.0
6473,Sarjapur  Road,1929.0,3.0,10300000.0,3,5340.0
6474,Sarjapur  Road,1308.0,2.0,7500000.0,2,5734.0
6475,Sarjapur  Road,2650.0,3.0,26000000.0,3,9812.0
6476,Sarjapur  Road,1580.0,3.0,12500000.0,3,7912.0
6477,Sarjapur  Road,1797.0,4.0,9500000.0,3,5287.0
6478,Sarjapur  Road,1763.25,3.0,9800000.0,3,5558.0
6479,Sarjapur  Road,1826.0,3.0,13000000.0,3,7120.0
6480,Sarjapur  Road,1550.0,2.0,9800000.0,3,6323.0
6481,Sarjapur  Road,1145.0,2.0,4950000.0,2,4324.0
6482,Sarjapur  Road,534.0,1.0,1964999.9999999998,1,3680.0
6483,Sarjapur  Road,1450.0,2.0,7500000.0,3,5173.0
6484,Sarjapur  Road,1819.0,3.0,10000000.0,3,5498.0
6485,Sarjapur  Road,984.0,2.0,5900000.0,2,5996.0
6486,Sarjapur  Road,1489.0,3.0,8800000.0,3,5911.0
6487,Sarjapur  Road,1104.0,2.0,3422000.0,2,3100.0
6488,Sarjapur  Road,702.0,1.0,5200000.0,1,7408.0
6489,Sarjapur  Road,1242.0,2.0,7500000.0,2,6039.0
6490,Sarjapur  Road,2275.0,4.0,18500000.0,3,8132.0
6491,Sarjapur  Road,3200.0,4.0,35000000.0,4,10938.0
6492,Sarjapur  Road,2100.0,3.0,13500000.0,3,6429.0
6493,Sarjapur  Road,3335.0,4.0,29000000.0,4,8696.0
6494,Sarjapur  Road,3009.0,3.0,33100000.0,3,11001.0
6495,Sarjapur  Road,1700.0,3.0,9350000.0,3,5500.0
6496,Sarjapur  Road,1862.0,4.0,11000000.0,3,5908.0
6497,Sarjapur  Road,4000.0,5.0,57800000.0,4,14450.0
6498,Sarjapur  Road,2275.0,4.0,17500000.0,3,7693.0
6499,Sarjapur  Road,1314.0,2.0,11000000.0,2,8372.0
6500,Sarjapur  Road,1787.0,3.0,11600000.0,3,6492.0
6501,Sarjapur  Road,1691.0,3.0,9301000.0,3,5501.0
6502,Sarjapur  Road,1028.0,2.0,5600000.0,2,5448.0
6503,Sarjapur  Road,3005.0,5.0,27500000.0,4,9152.0
6504,Sarjapur  Road,4395.0,4.0,24200000.0,4,5507.0
6505,Sarjapur  Road,1181.0,2.0,6500000.0,3,5504.0
6506,Sarjapur  Road,1691.0,3.0,10000000.0,3,5914.0
6507,Sarjapur  Road,1026.0,2.0,6055000.0,2,5902.0
6508,Sarjapur  Road,1350.0,2.0,8500000.0,2,6297.0
6509,Sarjapur  Road,1157.0,2.0,7200000.0,3,6223.0
6510,Sarjapur  Road,1019.0,2.0,6200000.0,2,6085.0
6511,Sarjapur  Road,3418.0,3.0,23500000.0,4,6876.0
6512,Sarjapur  Road,691.0,1.0,3110000.0,1,4501.0
6513,Sarjapur  Road,994.0,2.0,4500000.0,2,4528.0
6514,Sarjapur  Road,3913.0,5.0,17600000.0,4,4498.0
6515,Sarjapur  Road,1130.0,2.0,5500000.0,2,4868.0
6516,Sarjapur  Road,1881.0,3.0,14500000.0,3,7709.0
6517,Sarjapur  Road,2275.0,4.0,18200000.0,3,8000.0
6518,Sarjapur  Road,980.0,2.0,2500000.0,2,2552.0
6519,Sarjapur  Road,1525.0,2.0,6500000.0,3,4263.0
6520,Sarjapur  Road,970.0,2.0,3600000.0,2,3712.0
6521,Sarjapur  Road,1346.0,2.0,6738000.0,2,5006.0
6522,Sarjapur  Road,1881.0,3.0,14500000.0,3,7709.0
6523,Sarjapur  Road,1045.0,2.0,4215000.0,2,4034.0
6524,Sarjapur  Road,2880.0,3.0,21100000.0,4,7327.0
6525,Sarjapur  Road,984.0,2.0,4591000.0,2,4666.0
6526,Sarjapur  Road,675.0,1.0,2700000.0,1,4000.0
6527,Sarjapur  Road,1346.0,2.0,7403000.0,2,5500.0
6528,Sarjapur  Road,10000.0,4.0,97500000.0,5,9750.0
6529,Sarjapur  Road,3930.0,5.0,33000000.0,4,8397.0
6530,Sarjapur  Road,1691.0,3.0,11900000.0,3,7038.0
6531,Sarjapur  Road,1335.0,2.0,9500000.0,2,7117.0
6532,Sarjapur  Road,1525.0,2.0,6300000.0,3,4132.0
6533,Sarjapur  Road,1680.0,3.0,12600000.0,3,7500.0
6534,Sarjapur  Road,1222.0,2.0,6800000.0,3,5565.0
6535,Sarjapur  Road,3420.0,4.0,22500000.0,4,6579.0
6536,Sarjapur  Road,1510.0,2.0,11000000.0,3,7285.0
6537,Sarjapur  Road,1242.0,2.0,7800000.0,2,6281.0
6538,Sarjapur  Road,984.0,3.0,14000000.0,3,14228.0
6539,Sarjapur  Road,1665.0,3.0,7493000.000000001,3,4501.0
6540,Sarjapur  Road,1129.0,2.0,6900000.0,2,6112.0
6541,Sarjapur  Road,1180.0,2.0,4500000.0,3,3814.0
6542,Sarjapur  Road,1850.0,3.0,14000000.0,3,7568.0
6543,Sarjapur  Road,1034.0,2.0,3800000.0,2,3676.0
6544,Sarjapur  Road,1113.0,2.0,4450000.0,2,3999.0
6545,Sarjapur  Road,1879.0,3.0,15500000.0,3,8250.0
6546,Sarjapur  Road,1157.0,2.0,7500000.0,3,6483.0
6547,Sarjapur  Road,2425.0,5.0,17500000.0,4,7217.0
6548,Sarjapur  Road,1323.0,2.0,7400000.0,2,5594.0
6549,Sarjapur  Road,2500.0,4.0,22500000.0,4,9000.0
